,"IC50, mM",MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1n,Chi2v,Chi4v,Ipc,Kappa3,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA10,EState_VSA4,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_C_O,fr_C_S,fr_Imine,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_amidine,fr_aniline,fr_benzene,fr_bicyclic,fr_ester,fr_furan,fr_halogen,fr_hdrzine,fr_imidazole,fr_lactone,fr_nitro,fr_piperdine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_tetrazole,fr_thiazole,fr_unbrch_alkane
777,41.00207464251456,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,10.99783612554934,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,67.0020300265465,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,68.99859459700627,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,55.76996006870859,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,67.0020300265465,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,71.9990184487028,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,41.00207464251456,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,64.00160617484998,6.191527777777778,0.4452777777777774,0.4452777777777774,0.657471607480536,55.38461538461539,0.006728513062846469,0.3274396166071241,1.0,1.384615384615385,1.692307692307692,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,5.934253523072361,6.068602998526267,4.735311104184703,1242.959343133399,1.092132799981149,0.0,0.0,0.0,0.0,0.0,68.61737554512766,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,6.923737199690624,5.733667477162185,0.0,0.0,6.769652777777778,3.159027777777777,8.966180555555557,2.243194444444445,0.0,1.0,2,4,0,4,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,0.1088302983550621,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,2.999234987020386,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,29.00007362049595,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,1.501217939074238,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,16.00125474932221,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,21.00104669139888,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0.1504418830202328,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0.00960267338427018,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,18.99088706295833,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,8.299910695137527,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,49.89869179579595,11.95398762282691,0.06134603069622879,-0.4194850718065004,0.6912235198580302,24.81818181818182,0.3333193586337961,0.46263190166063,1.363636363636364,2.0,2.5,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,7.982754299149105,5.545864647961087,2.620853248388869,53534.53374806135,5.103401360544219,0.0,5.969305287951849,4.794537184071822,0.0,13.84747439938125,32.26222217530253,19.06280027574374,11.87648501730336,5.733667477162185,71.24902810133304,6.606881964512918,0.0,11.05045608116852,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,0.0,6.103966387748303,9.589074368143644,12.84164324585202,6.923737199690624,5.316788604006331,15.20739338476228,11.09963970773495,2.840979623330814,6.67760582010582,-0.5241170372469974,3.477233218904846,7.615275695524613,0.0,0.75,3,1,0,1,0,6,7,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,7.501771023999935,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,0.2878781797929572,0.3935668431003282,1.529411764705882,2.235294117647059,2.705882352941177,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,4.876887901334241,3.641295203408179,1.608915988984507,9343.960903329446,2.001770596633754,5.907179729351506,0.0,9.665781456092393,0.0,0.0,0.0,24.85098232239399,5.907179729351506,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,0.0,37.0538620278442,15.00759197375323,11.00912300990973,0.0,10.08266032924825,15.57705782580294,6.245635865457293,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,0.625,5,0,1,1,1,9,3,0,1,1,2,-3.011499999999999,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
803,9.999631463213888,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,0.2878781797929572,0.3935668431003282,1.529411764705882,2.235294117647059,2.705882352941177,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,4.876887901334241,3.641295203408179,1.608915988984507,9343.960903329446,2.001770596633754,5.907179729351506,0.0,9.665781456092393,0.0,0.0,0.0,24.85098232239399,5.907179729351506,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,0.0,37.0538620278442,15.00759197375323,11.00912300990973,0.0,10.08266032924825,15.57705782580294,6.245635865457293,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,0.625,5,0,1,1,1,9,3,0,1,1,2,-3.011499999999999,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,8.70156300545844,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,0.2878781797929572,0.3935668431003282,1.529411764705882,2.235294117647059,2.705882352941177,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,4.876887901334241,3.641295203408179,1.608915988984507,9343.960903329446,2.001770596633754,5.907179729351506,0.0,9.665781456092393,0.0,0.0,0.0,24.85098232239399,5.907179729351506,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,0.0,37.0538620278442,15.00759197375323,11.00912300990973,0.0,10.08266032924825,15.57705782580294,6.245635865457293,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,0.625,5,0,1,1,1,9,3,0,1,1,2,-3.011499999999999,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
805,8.20199091761565,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,0.2878781797929572,0.3935668431003282,1.529411764705882,2.235294117647059,2.705882352941177,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,4.876887901334241,3.641295203408179,1.608915988984507,9343.960903329446,2.001770596633754,5.907179729351506,0.0,9.665781456092393,0.0,0.0,0.0,24.85098232239399,5.907179729351506,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,0.0,37.0538620278442,15.00759197375323,11.00912300990973,0.0,10.08266032924825,15.57705782580294,6.245635865457293,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,0.625,5,0,1,1,1,9,3,0,1,1,2,-3.011499999999999,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
806,10.99877563889947,10.78669674351222,0.2196867913832197,-1.268910619803477,0.442842031674371,32.88235294117647,0.2878781797929572,0.3935668431003282,1.529411764705882,2.235294117647059,2.705882352941177,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,4.876887901334241,3.641295203408179,1.608915988984507,9343.960903329446,2.001770596633754,5.907179729351506,0.0,9.665781456092393,0.0,0.0,0.0,24.85098232239399,5.907179729351506,5.733667477162185,24.53980033397978,6.606881964512918,0.0,5.733667477162185,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,0.0,37.0538620278442,15.00759197375323,11.00912300990973,0.0,10.08266032924825,15.57705782580294,6.245635865457293,31.78186780885193,4.971215356512976,-1.029415128705804,-3.263639455782315,-0.4383924634668681,0.0,0.625,5,0,1,1,1,9,3,0,1,1,2,-3.011499999999999,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
