,SI,MaxEStateIndex,MinEStateIndex,qed,SPS,HeavyAtomMolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_para_hydroxylation,fr_piperdine,fr_priamide,fr_quatN,fr_sulfide,fr_sulfonamd,fr_thiazole,fr_unbrch_alkane
778,5.637423935091277,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,4.999916763775595,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,4.724781765276431,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,6.2,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,5.002913267854169,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,4.429279628195197,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,8.853373231773666,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,5.663994423143953,6.191527777777778,0.4452777777777774,0.657471607480536,55.38461538461539,158.139,0.006728513062846469,-0.3274396166071241,0.3274396166071241,1.0,1.384615384615385,14.71715798241228,9.477838156525106,2.516653967836344,-2.580818336258048,2.603244566327613,-2.529163585182835,-0.0637290337361754,2.001544835963606,1.911265472660675,183.8801538466516,-0.04,2.502526358622189,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,0.0,0.0,0.0,28.90237608504314,51.49050776639466,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,23.16870860788096,45.44866693724668,0.0,26.02,0.0,0.0,0.0,11.45683129854474,38.52492973755606,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,3.159027777777777,0.4452777777777774,8.966180555555557,2.243194444444445,1.0,2,1,4,0,0,0,1,1,4,0,4,4,2.550000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,7.352941176470588,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,0.2668089647812167,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,0.02759381898454746,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0.5330490405117271,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0.04380876175235047,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0.03337905807041609,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,6.638297872340425,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,104.0,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,1.851845609303893,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,36.14462013112225,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,36.17493104111874,11.95398762282691,-0.4194850718065004,0.6912235198580302,24.81818181818182,284.186,0.3333193586337961,-0.46263190166063,0.46263190166063,1.363636363636364,2.0,16.53329892846436,9.878815178122917,2.353217020954939,-2.361863170197399,2.235447201410049,-2.566452865861601,-0.1387191292275698,2.469305062179951,2.98151004023515,418.3688686812758,-1.4,8.901512287334594,20.52418198876861,0.0,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,0.0,0.0,18.53868255890785,24.85665556915749,19.06280027574374,11.87648501730336,5.316788604006331,5.733667477162185,71.24902810133304,11.64912463690315,0.0,11.05045608116852,0.0,0.0,0.0,19.06280027574374,0.0,46.95741366754052,0.0,90.65000000000002,6.103966387748303,9.589074368143644,0.0,18.60080811750819,6.923737199690624,12.9997573065245,13.84747439938125,5.316788604006331,11.09963970773495,0.0,23.36528584390597,2.840979623330814,-0.5241170372469974,-0.7185695389266817,3.477233218904846,7.615275695524613,0.75,3,6,1,0,0,0,5,6,0,0,0,1,1.2854,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,13.33024017467249,10.78669674351222,-1.268910619803477,0.442842031674371,32.88235294117647,232.111,0.2878781797929572,-0.3935668431003282,0.3935668431003282,1.529411764705882,2.235294117647059,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,-1.55,4.372750406697864,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,0.0,5.098681808301038,0.0,6.606881964512918,24.85098232239399,5.907179729351506,14.76446326439343,5.733667477162185,24.53980033397978,12.15172457276447,0.0,5.733667477162185,0.0,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,143.72,37.0538620278442,15.00759197375323,0.0,0.0,0.0,0.0,0.0,10.08266032924825,6.245635865457293,0.0,14.39939468379945,31.78186780885193,-1.029415128705804,0.0,-3.263639455782315,-0.4383924634668681,0.625,5,9,0,1,1,1,8,9,0,1,1,2,-3.011499999999999,0,3,3,0,3,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
803,0.1101556101556102,10.78669674351222,-1.268910619803477,0.442842031674371,32.88235294117647,232.111,0.2878781797929572,-0.3935668431003282,0.3935668431003282,1.529411764705882,2.235294117647059,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,-1.55,4.372750406697864,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,0.0,5.098681808301038,0.0,6.606881964512918,24.85098232239399,5.907179729351506,14.76446326439343,5.733667477162185,24.53980033397978,12.15172457276447,0.0,5.733667477162185,0.0,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,143.72,37.0538620278442,15.00759197375323,0.0,0.0,0.0,0.0,0.0,10.08266032924825,6.245635865457293,0.0,14.39939468379945,31.78186780885193,-1.029415128705804,0.0,-3.263639455782315,-0.4383924634668681,0.625,5,9,0,1,1,1,8,9,0,1,1,2,-3.011499999999999,0,3,3,0,3,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
804,0.1265882352941177,10.78669674351222,-1.268910619803477,0.442842031674371,32.88235294117647,232.111,0.2878781797929572,-0.3935668431003282,0.3935668431003282,1.529411764705882,2.235294117647059,16.56409061417377,10.13184576639731,2.434850861850275,-2.132167058012951,2.277256021077437,-2.328189138538642,-0.05881338538237182,2.865366729018536,2.19490926492769,421.8029666398912,-1.55,4.372750406697864,25.79011261548435,24.63921923800945,6.22790117073487,5.824404497999927,5.907179729351506,0.0,4.794537184071822,0.0,5.098681808301038,0.0,6.606881964512918,24.85098232239399,5.907179729351506,14.76446326439343,5.733667477162185,24.53980033397978,12.15172457276447,0.0,5.733667477162185,0.0,0.0,0.0,4.736862953800049,0.0,16.84684285280662,0.0,143.72,37.0538620278442,15.00759197375323,0.0,0.0,0.0,0.0,0.0,10.08266032924825,6.245635865457293,0.0,14.39939468379945,31.78186780885193,-1.029415128705804,0.0,-3.263639455782315,-0.4383924634668681,0.625,5,9,0,1,1,1,8,9,0,1,1,2,-3.011499999999999,0,3,3,0,3,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
